restaurant_name,area,parking_id,hour,day_of_week,is_weekend,occupied_slots,total_slots,occupancy_rate,is_peak_hour,status
Chubalas Curry And Rice,frazer town,1607,22,3,0,53,106,0.5072446669188272,0,Busy
Haveli,indiranagar,764,19,3,0,200,263,0.7609759155586785,1,Busy
Amigos Kitchen,kalyan nagar,800,7,5,1,110,228,0.4827553331394251,1,Available
Vanilla Sky,hsr,224,7,2,0,91,133,0.6863228975132251,1,Busy
Zabi,frazer town,314,1,6,1,20,237,0.08463739271019989,0,Available
Wheat House,hsr,2716,3,1,0,10,205,0.05111138809563088,0,Available
New Leaf Restaurant,indiranagar,2148,11,5,1,143,284,0.5038940328444083,0,Busy
Jordan Food Corner,marathahalli,1426,9,3,0,201,290,0.695775346645077,1,Busy
The Biriyani Factory,bannerghatta road,1944,23,3,0,121,250,0.4874412885968031,0,Available
Ashirvad Resturant,marathahalli,11,10,0,0,80,113,0.7103779675131434,1,Busy
Fudgy Love Designer Cakes,indiranagar,607,6,4,0,115,212,0.5432128618300519,0,Busy
Cafe Velvette,old airport road,345,8,0,0,90,105,0.8631631629637597,1,Full
A1 Ambur Dum Biryani And Parota Centre,rajajinagar,1762,9,3,0,244,273,0.8939675468117834,1,Full
Kerala Tiffin,brookefield,2316,11,5,1,139,231,0.6021995317494968,0,Busy
RAW Pressery,indiranagar,1631,22,4,0,67,180,0.3750567545799236,0,Available
Just Khao Suey,old airport road,2720,7,1,0,167,275,0.6108735589124418,1,Busy
Estaa Sweets,brookefield,1923,2,3,0,9,186,0.05,0,Available
Owly,"byresandra,tavarekere,madiwala",949,12,4,0,167,253,0.6613584851111226,0,Busy
Chackochi Mess,hsr,1979,10,5,1,164,187,0.8810227871746121,1,Full
Bamboo Heights,"byresandra,tavarekere,madiwala",232,15,2,0,44,213,0.20912303291920264,0,Available
The South,whitefield,245,4,3,0,51,192,0.2684524834603452,0,Available
K27 - The Pub,banashankari,1398,5,2,0,45,249,0.1842297327013903,0,Available
The Yogisthaan Cafe,"byresandra,tavarekere,madiwala",201,8,1,0,241,294,0.8223195978557374,1,Full
CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Delight,brookefield,586,9,3,0,135,142,0.9551015752487,1,Full
Komala Refreshments,frazer town,2613,20,3,0,175,279,0.6287471034701124,1,Busy
Sri Durga Cane Fresh,"byresandra,tavarekere,madiwala",58,9,2,0,144,210,0.6869294868669074,1,Busy
Height's Cafe - Hotel Bangalore International,brigade road,718,21,1,0,105,277,0.3822032267805312,0,Available
Krishna Kuteera,bannerghatta road,2220,11,1,0,41,179,0.23005854598767123,0,Available
Habitts,jayanagar,1883,10,1,0,111,133,0.8361698526704753,1,Full
Jethro's,jp nagar,1240,15,2,0,40,131,0.3102858577932334,0,Available
Mexican Burrito,new bel road,2692,3,0,0,21,183,0.11493419110598806,0,Available
House Of Lassi,"byresandra,tavarekere,madiwala",632,7,5,1,86,176,0.49139431689339175,1,Available
Urban Grills Restaurant,whitefield,2525,4,0,0,46,256,0.1803154742614022,0,Available
Meghana Foods Grand,bellandur,613,12,4,0,209,281,0.7439627518238998,0,Busy
Roll N Roll,kalyan nagar,1020,11,0,0,84,227,0.37330542814659984,0,Available
CAFE NOVA,banashankari,2561,16,1,0,19,180,0.1107237822409948,0,Available
Big Apple Restaurant,electronic city,1,0,0,0,25,191,0.131149085879779,0,Available
Birinz,bannerghatta road,1305,8,5,1,236,287,0.8242234760082472,1,Full
Munchies,brigade road,227,10,2,0,189,243,0.7802676747448638,1,Full
Wok Paper Scissors,"byresandra,tavarekere,madiwala",1843,18,6,1,139,147,0.9504364898636383,1,Full
HomelyDelight,marathahalli,1306,9,5,1,283,298,0.9521093606255912,1,Full
Wang's Xanadu Momo,hsr,2763,2,3,0,14,293,0.05,0,Available
Swad-Deshi Restaurant,brookefield,2503,6,6,1,162,257,0.6331273156184418,0,Busy
The Orchard,malleshwaram,785,16,4,0,29,204,0.14684646847563568,0,Available
11 to 11 Express Biriyanis,electronic city,2442,17,3,0,226,253,0.8950267395898297,1,Full
Desi Swaad,banashankari,1220,19,1,0,88,116,0.7594715980503749,1,Busy
Gallops,frazer town,1936,15,3,0,51,125,0.4118549944255326,0,Available
Shakes365,brookefield,931,18,3,0,56,78,0.7273468312903957,1,Busy
Clove Rooftop,jayanagar,576,23,2,0,33,62,0.5476424011593417,0,Busy
Food Planet,electronic city,1360,15,0,0,50,228,0.22358132133621533,0,Available
Malabar Bay,"byresandra,tavarekere,madiwala",1555,18,1,0,151,175,0.8676173931693075,1,Full
Hiyar Majhe Kolkata,jp nagar,25,0,1,0,12,245,0.05,0,Available
Fabcafe,basavanagudi,339,2,0,0,38,233,0.16445954324151765,0,Available
Glacier - Citrine Hotel,malleshwaram,2750,13,2,0,203,299,0.6817547602330709,0,Busy
BIB - Breakfast in the Box,frazer town,2299,18,4,0,106,183,0.582403670010838,1,Busy
Kholi Mane,banashankari,1410,17,2,0,186,258,0.7229685932213534,1,Busy
Bella,banashankari,2613,20,3,0,184,279,0.6620891785637152,1,Busy
Bonsouth,"byresandra,tavarekere,madiwala",1763,10,3,0,188,229,0.8233902723682337,1,Full
Udupi Deluxe,marathahalli,785,16,4,0,36,204,0.18095922643255097,0,Available
Delhi's Essence,electronic city,1161,8,6,1,271,271,1.0,1,Full
Malabar Mint,"byresandra,tavarekere,madiwala",1384,15,1,0,68,234,0.2908924139646973,0,Available
Haagen Dazs,brigade road,2138,1,5,1,17,181,0.0972404005241261,0,Available
Sai Super Sandwich,banashankari,748,3,3,0,49,297,0.16558921377875827,0,Available
Jeevika Donne Biryani,koramangala 7th block,2389,12,1,0,164,201,0.8163906934075862,0,Full
iFruit Live Ice Creams,koramangala 4th block,1132,3,5,1,15,138,0.11299012482303483,0,Available
Cheesecake Alley,hsr,299,10,5,1,75,87,0.8658799700450708,1,Full
Grill Hut,marathahalli,1847,22,6,1,120,235,0.512603038388787,0,Busy
Guru Garden,bannerghatta road,467,10,5,1,152,174,0.8743950242964819,1,Full
The Cake Ville,bannerghatta road,2500,3,6,1,5,111,0.05327877533520383,0,Available
Indigo XP,koramangala 4th block,2020,3,0,0,19,178,0.11070574529922968,0,Available
Waffle Walle,bannerghatta road,1700,19,0,0,154,207,0.7454853118861973,1,Busy
20 Feet High,brigade road,1859,10,0,0,227,256,0.8887932972051428,1,Full
Tap House Resto Bar,electronic city,2274,17,3,0,190,265,0.7187016728729311,1,Busy
Mane Holige,basavanagudi,2444,19,3,0,203,263,0.7742958833147059,1,Busy
BEIR,bannerghatta road,2244,11,2,0,124,298,0.41839874431968893,0,Available
Jaisalmer,brigade road,1587,2,3,0,25,190,0.13418252139549666,0,Available
Shree Nandini Andhra Mess,"byresandra,tavarekere,madiwala",1624,15,4,0,76,261,0.29399624583114353,0,Available
Chikpet Donne Biriyani Corner,malleshwaram,2316,11,5,1,65,231,0.28480555580648226,0,Available
Urban Tamaasha,indiranagar,2708,19,0,0,199,279,0.7166768603285023,1,Busy
Indian Paratha Company,marathahalli,509,4,0,0,13,269,0.05,0,Available
Kinara Tiffany,church street,1622,13,4,0,87,131,0.66589931342171,0,Busy
Guns N Roses,indiranagar,1962,17,4,0,237,278,0.8555665838744315,1,Full
Hotel Food Zone,electronic city,2511,14,6,1,212,264,0.8058111728707731,0,Full
Slate Cafe,bannerghatta road,1167,14,6,1,152,220,0.6930226930618768,0,Busy
Skanda Cafe,kalyan nagar,1784,7,4,0,103,143,0.7268169293059784,1,Busy
Halli Donne Biryani Nati Style,malleshwaram,2213,4,1,0,7,57,0.13199651911451632,0,Available
Sattvam Bakes,malleshwaram,2361,8,0,0,157,232,0.679305659948683,1,Busy
Bengal Sweets,new bel road,2085,20,2,0,178,243,0.7358151072759176,1,Busy
Coorg Lunch Home,kalyan nagar,2185,0,0,0,6,58,0.1110886382828418,0,Available
SV Indian Restaurant,kammanahalli,798,5,5,1,29,105,0.2854592093297377,0,Available
SKS Veg Corner,new bel road,786,17,4,0,141,211,0.669188754174113,1,Busy
Layla - The Den Bengaluru,whitefield,2630,13,4,0,231,283,0.8176040719355946,0,Full
Nawab Di Biryani,whitefield,269,4,4,0,48,204,0.23994864269723432,0,Available
The North and South Restaurant,brookefield,412,3,3,0,8,173,0.05,0,Available
Flavours - Octave Hotel & Spa,bellandur,506,1,0,0,21,295,0.07224863811397667,0,Available
Techies Kitchen,whitefield,1103,22,3,0,109,221,0.49636907526262297,0,Available
Little Nature,brookefield,1692,11,0,0,63,228,0.2796538858919695,0,Available
Curries 'N' Phulkas,electronic city,2095,6,3,0,153,281,0.546341002565707,0,Busy
S.M.S.Evening Fast Food,brookefield,813,20,5,1,180,187,0.9629649998082369,1,Full
Jeff's - Royal Orchid Hotel,indiranagar,2591,22,2,0,95,135,0.7090183471020447,0,Busy
Chamrajpet Kabab Junction,basavanagudi,886,21,1,0,62,119,0.5251903935378353,0,Busy
Kabab World,sarjapur road,1625,16,4,0,22,218,0.10326749357740053,0,Available
The Pastry House,electronic city,1105,0,4,0,27,284,0.09787552207237579,0,Available
Amruth Parkland,sarjapur road,1271,22,3,0,124,198,0.629353752996864,0,Busy
Sutra - The Lalit Ashok Bangalore,malleshwaram,1068,11,2,0,43,133,0.32494176876850417,0,Available
Hamara Kozhikode,electronic city,1801,0,5,1,9,114,0.0823326752490956,0,Available
Shahi Darbar Roll Centre,new bel road,1918,21,2,0,79,129,0.6124752099663934,0,Busy
MealBox Inc.,marathahalli,2447,22,3,0,193,258,0.7515444808352247,0,Busy
Kulfisthan,"byresandra,tavarekere,madiwala",411,2,3,0,30,219,0.13817341689625093,0,Available
Halli Mane MUDDE OOTA,bannerghatta road,1867,18,0,0,132,178,0.7426631574996916,1,Busy
FAB Cafe,electronic city,2416,15,2,0,50,204,0.2499802182904004,0,Available
Chef & Dine,bannerghatta road,568,15,2,0,41,145,0.28301476423222693,0,Available
Praja Thindi,lavelle road,1114,9,4,0,141,144,0.983673996183064,1,Full
Royal Biryani Kitchen,"byresandra,tavarekere,madiwala",2580,11,2,0,52,187,0.28166992904738025,0,Available
Shan-e-Punjabi Express,brookefield,4,3,0,0,22,230,0.0980205655479292,0,Available
Karavali Family Restaurant,banashankari,1849,0,0,0,13,254,0.051768642906369705,0,Available
TOKI Taco House,"byresandra,tavarekere,madiwala",1514,1,0,0,60,289,0.20989833574419647,0,Available
Donne Biryani Mane,brigade road,2298,17,4,0,219,225,0.9759837254744675,1,Full
Asharfilal,bannerghatta road,2223,14,1,0,193,253,0.7650613049431388,0,Busy
Sapthagiri's Naidu Eating Point,frazer town,2012,19,6,1,256,283,0.9052772903785424,1,Full
Cake Menu,hsr,1478,13,5,1,120,145,0.8316782833174234,0,Full
Himalyan Inn Tibet Kitchen,indiranagar,145,0,6,1,9,190,0.05,0,Available
Palar Restaurant,brookefield,520,15,0,0,61,164,0.37451508642848175,0,Available
Sree Lakshmi Venkateshwara Andhra Mess,bellandur,222,5,2,0,25,226,0.11341664159958437,0,Available
New Kabab Plaza,bannerghatta road,1968,23,4,0,189,295,0.6428342050660725,0,Busy
Sri Sapana Dhaba,jayanagar,1495,6,6,1,101,181,0.5613537805916294,0,Busy
Refresh,brookefield,326,13,6,1,120,153,0.7895543121022908,0,Full
TheRiceBowl.In,bannerghatta road,1080,23,2,0,152,273,0.5588975063496827,0,Busy
Haji Ali Juice Centre,brigade road,748,3,3,0,60,297,0.2021622984073039,0,Available
Nimma Mane,lavelle road,1141,12,5,1,144,183,0.7901240163396906,0,Full
Hotel Nalapaka,malleshwaram,2493,20,5,1,258,258,1.0,1,Full
Chaavadi,indiranagar,1461,20,4,0,42,52,0.8230862419015038,1,Full
Devi's Cakes N Bakes,bellandur,867,2,1,0,12,252,0.05,0,Available
Tim Tai,"byresandra,tavarekere,madiwala",2631,14,4,0,74,106,0.7071453706748043,0,Busy
New Gowda's Fried Chicken,banashankari,729,8,2,0,221,293,0.7548324877843584,1,Busy
Mighty Small,indiranagar,684,11,0,0,19,244,0.08056175301799756,0,Available
Ambur Chicken Biryani,hsr,2798,13,4,0,227,259,0.8799470940113789,0,Full
Ragoo's Kitchen,malleshwaram,745,0,3,0,43,255,0.17031425422200042,0,Available
Capsicum Family Restaurant,bannerghatta road,25,0,1,0,37,245,0.15332073178993127,0,Available
Hiyar Majhe Kolkata,jp nagar,1502,13,6,1,231,274,0.8445403660299704,0,Full
The Orchard,malleshwaram,99,2,4,0,3,77,0.05,0,Available
Nawab-E-Khana,brookefield,1544,7,1,0,148,296,0.5016382860444564,1,Busy
Mast Biryani - Night Express,marathahalli,2722,9,1,0,179,199,0.9041780774784012,1,Full
Coffee Bike,bellandur,332,19,6,1,132,167,0.7918779970217497,1,Full
Miss Momo,basavanagudi,2223,14,1,0,118,253,0.4668230683749186,0,Available
KBC - Kebab Biryani Curry,whitefield,1745,16,2,0,54,196,0.2772893992219074,0,Available
Hot Cross Bun,marathahalli,799,6,5,1,156,253,0.6183242445972461,0,Busy
Chicken Corner,lavelle road,1706,1,1,0,10,94,0.11355634164147092,0,Available
Asaivam Restaurant,frazer town,2028,11,0,0,109,294,0.3728518643514536,0,Available
Amber Rush by The Pool,brookefield,247,6,3,0,132,216,0.6137605812231209,0,Busy
Gobi Gate,"byresandra,tavarekere,madiwala",1228,3,2,0,19,152,0.12587698052439217,0,Available
Royal Biriyani House,marathahalli,73,0,3,0,49,224,0.21955313880867094,0,Available
Vinus Foods,church street,1269,20,3,0,65,105,0.6281030219186685,1,Busy
Iyer's Tiffin Centre,banashankari,785,16,4,0,71,204,0.350458181447739,0,Available
INDULGE by InnerChef,kalyan nagar,2676,11,6,1,39,97,0.40765383633369423,0,Available
Billionaires Cafe,jayanagar,1188,11,0,0,46,265,0.17604377139197602,0,Available
The Sandesh Factory,bannerghatta road,1600,15,3,0,29,197,0.14971293913176104,0,Available
Krish Punjabi Kitchen,indiranagar,891,2,2,0,14,281,0.05,0,Available
Rolex Food Palace Restaurant,hsr,2508,11,6,1,62,225,0.27884585574847076,0,Available
Gulp The Pulp,"byresandra,tavarekere,madiwala",2777,16,3,0,100,268,0.3753419463502431,0,Available
Guzzlers Inn,lavelle road,1372,3,1,0,9,190,0.05,0,Available
Karavali Lunch Home,"byresandra,tavarekere,madiwala",1920,23,2,0,83,162,0.5143651481718796,0,Busy
Ji Hazoor,brookefield,2059,18,1,0,150,209,0.7188366263305441,1,Busy
Dalchini,bellandur,2392,15,1,0,113,275,0.4118632334154212,0,Available
Just Kulfi,indiranagar,31,6,1,0,95,174,0.5513043374376952,0,Busy
Sri Sai Palace,whitefield,2565,20,1,0,67,89,0.7620748974643089,1,Busy
MK Biryani,kalyan nagar,2182,21,6,1,73,108,0.6789994501298948,0,Busy
Sindh Kitchen,malleshwaram,407,22,2,0,202,278,0.7292060334326522,0,Busy
The Grill House,kalyan nagar,1169,16,6,1,35,130,0.2700828273396758,0,Available
BLOW,brigade road,1731,2,2,0,49,212,0.2315508290940104,0,Available
Chili's American Grill & Bar,whitefield,1691,10,0,0,167,199,0.8410496298921503,1,Full
Samarkand,brigade road,1378,9,1,0,120,150,0.8039580618024652,1,Full
Kumbha Bhojanam,bannerghatta road,352,15,0,0,138,251,0.5500900497934281,0,Busy
Punjabi Thadka,brookefield,1645,12,5,1,167,232,0.7224360510201403,0,Busy
Hungry Kya?,electronic city,2089,0,3,0,11,180,0.0646314240432994,0,Available
Boston Barista - Kappayum Curriyum,jayanagar,365,4,1,0,4,87,0.05,0,Available
Navi's Kitchen,hsr,527,22,0,0,100,145,0.6952461970536169,0,Busy
Atithi Family Bar & Restaurant,bellandur,2612,19,3,0,228,241,0.948918893365168,1,Full
Laa Raiba Restaurant,jayanagar,2244,11,2,0,139,298,0.4669922781404639,0,Available
'@North Parontha Hut,indiranagar,247,6,3,0,145,216,0.6723948753146005,0,Busy
Falafel's - The Lebanese Haus,"byresandra,tavarekere,madiwala",2310,5,5,1,26,279,0.09523795322040343,0,Available
Gelato Italiano,church street,1320,23,5,1,155,238,0.6534759022510153,0,Busy
Tea Samskruthi,malleshwaram,625,0,5,1,9,190,0.05,0,Available
The Arabesque Cafe,koramangala 4th block,2426,1,3,0,41,136,0.3035873535181793,0,Available
Herbs & Spices,whitefield,210,17,1,0,222,269,0.8268978078148468,1,Full
Soul Indian Specialty - Svenska Design Hotel,electronic city,1391,22,1,0,48,88,0.5508043095130517,0,Busy
Krishna Kuteera South,bannerghatta road,2542,21,0,0,143,196,0.7328056888986967,0,Busy
CocoFresh,brookefield,2754,17,2,0,135,199,0.682723548324,1,Busy
Foxtrot,bellandur,1866,17,0,0,139,170,0.8206622034222675,1,Full
Black Jack,new bel road,2040,23,0,0,43,75,0.5827370865709165,0,Busy
Amaravathi Mess,electronic city,2084,19,2,0,165,196,0.8438677139880302,1,Full
Hotel Narmada Andhra Style,sarjapur road,1482,17,5,1,144,162,0.8906426460813878,1,Full
Makaranda,malleshwaram,60,11,2,0,38,250,0.15490721088887757,0,Available
Avanti Indian Barbeque & Grill,indiranagar,574,21,2,0,143,236,0.6075576372670037,0,Busy
Dilli6 Paratha,hsr,1868,19,0,0,133,151,0.8848864141875362,1,Full
Srinidhi Sagar Deluxe,koramangala 4th block,2134,21,4,0,53,89,0.5970783594146014,0,Busy
Tharavadu,hsr,276,11,4,0,53,143,0.3775115121589086,0,Available
Al-Badia Restaurant,kalyan nagar,1076,19,2,0,145,215,0.6754470514325948,1,Busy
Sugar & Spice - Taj MG Road Bengaluru,brigade road,1090,9,3,0,195,239,0.8173739206730147,1,Full
JW Kitchen - JW Marriott Bengaluru,brigade road,2665,0,6,1,13,257,0.05254895449114225,0,Available
Sri Balaji Andhra Mess,"byresandra,tavarekere,madiwala",1791,14,4,0,54,68,0.7946980840104709,0,Full
Allana Kabab,church street,1978,9,5,1,161,171,0.9461491562261994,1,Full
Ziyan's Cafe 27th,hsr,1185,8,0,0,194,219,0.8890073676336612,1,Full
Hongkong Noodles,kalyan nagar,2242,9,2,0,103,111,0.9287710426157866,1,Full
Hot Attack,electronic city,1704,23,0,0,161,242,0.6691618575121389,0,Busy
New Select Hotel,brigade road,1858,9,0,0,227,269,0.8473118434293644,1,Full
Sai Donne Biryani,old airport road,806,13,5,1,150,206,0.7281787741488595,0,Busy
Chatora Singh,old airport road,1406,13,2,0,58,81,0.7197213889333098,0,Busy
MealBox Inc.,marathahalli,2233,0,2,0,9,189,0.05,0,Available
Kerala Foods,church street,1032,23,0,0,87,155,0.5655936043295773,0,Busy
Zayan Kabab Korner,frazer town,447,14,4,0,100,147,0.6825465849249749,0,Busy
Steaming Mugs,banashankari,1753,0,3,0,11,227,0.05,0,Available
Hyderabad Dawat,brookefield,327,14,6,1,78,124,0.632266141086601,0,Busy
Tiwari's,jayanagar,592,15,3,0,21,91,0.23318569516722332,0,Available
Drunken Monkey,indiranagar,2268,11,3,0,81,256,0.3193379451924159,0,Available
Nature's Restaurant,old airport road,1598,13,3,0,157,270,0.585182295457251,0,Busy
Noodle Bar,whitefield,1511,22,6,1,126,183,0.6915682236471624,0,Busy
Pepperwood,sarjapur road,1269,20,3,0,101,105,0.9700268424310965,1,Full
Birbal Darbar,sarjapur road,2252,19,2,0,239,271,0.882305655525224,1,Full
Fort Kochi,indiranagar,2473,0,5,1,32,115,0.27935415091205296,0,Available
Night Food Joint,brookefield,272,7,4,0,83,142,0.5891127876932727,1,Busy
Bangalore Shadi Biriyani,brigade road,2106,17,3,0,258,288,0.8967509822986446,1,Full
Urban Solace - CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© for the Soul,brigade road,572,19,2,0,61,87,0.7076035269532213,1,Busy
Punjabi by Nature 2.0,brookefield,2228,19,1,0,92,129,0.7155659732978016,1,Busy
Premium Bombay Kulfi,whitefield,554,1,2,0,14,288,0.05,0,Available
The Village Hotel,"byresandra,tavarekere,madiwala",2727,14,1,0,101,121,0.8386145474042299,0,Full
L J Iyengar Bakery,bannerghatta road,609,8,4,0,158,163,0.9740323979819886,1,Full
Mayura 1989,rajajinagar,2287,6,4,0,58,119,0.49468227546527305,0,Available
Express Food Delivery,brigade road,1101,20,3,0,107,142,0.7546048293602765,1,Busy
Hotel Khaaja,bannerghatta road,1618,9,4,0,152,205,0.7446137886309038,1,Busy
Bearfoot Cafe,"byresandra,tavarekere,madiwala",1647,14,5,1,232,268,0.8662653551477492,0,Full
Kargeens,malleshwaram,2147,10,5,1,207,207,1.0,1,Full
An Egg Story,kalyan nagar,2690,1,0,0,14,290,0.05,0,Available
Ice Stone Creamery,koramangala 7th block,2284,3,4,0,30,214,0.14094385306422524,0,Available
Bisimillah Biriyani's & Kebab's,"byresandra,tavarekere,madiwala",1109,4,4,0,20,289,0.07233282282808547,0,Available
Chorum Curryum,"byresandra,tavarekere,madiwala",2652,11,5,1,105,296,0.3563394391966689,0,Available
Sangeetha Bar & Restaurant,malleshwaram,1697,16,0,0,24,71,0.3458994001674291,0,Available
Belgian Waffle Factory,"byresandra,tavarekere,madiwala",2105,16,3,0,71,253,0.2811797561227179,0,Available
Momo Hut,"byresandra,tavarekere,madiwala",1596,11,3,0,51,177,0.28964131465942194,0,Available
Chef Delicacies,brookefield,1832,7,6,1,144,237,0.611112483244536,1,Busy
Ambur Star Briyani,indiranagar,1894,21,1,0,197,283,0.6970316201788281,0,Busy
Kaaka T Cafe,"byresandra,tavarekere,madiwala",2057,16,1,0,56,166,0.34187599601274965,0,Available
New Mathura Grand,lavelle road,883,18,1,0,53,67,0.8020583537737361,1,Full
Soup Station,indiranagar,1141,12,5,1,128,183,0.7009048278907717,0,Busy
Fire And Ice,marathahalli,644,19,5,1,152,177,0.8591420256786845,1,Full
Drunkling - Sizzlers and Pub,jayanagar,1032,23,0,0,106,155,0.6898669160339174,0,Busy
Kaaka T Cafe,"byresandra,tavarekere,madiwala",2392,15,1,0,83,275,0.3037696573123923,0,Available
Harshi Super Sandwich,banashankari,1357,12,0,0,205,261,0.7859531469589138,0,Full
Oregano Pizzeria,koramangala 4th block,2201,16,0,0,132,278,0.47665118003276336,0,Available
Star Ambur Dum Biryani,electronic city,1665,8,6,1,199,199,1.0,1,Full
Swathi Deluxe,bellandur,2778,17,3,0,124,158,0.7893158337699743,1,Full
Monarch,lavelle road,578,1,3,0,14,287,0.05,0,Available
ZEEES,malleshwaram,1777,0,4,0,12,244,0.05,0,Available
Darjeeling Momos & Fast Food Center,bannerghatta road,1390,21,1,0,161,277,0.5831615077527147,0,Busy
Punjabi Home Made Food,sarjapur road,1840,15,6,1,39,128,0.31239875041831505,0,Available
Mad Over Donuts,bannerghatta road,105,8,4,0,115,135,0.8590366194395376,1,Full
Zam Zam Restaurant,kalyan nagar,2005,12,6,1,194,239,0.8126094773025312,0,Full
Nandhanam Restaurant,"byresandra,tavarekere,madiwala",628,3,5,1,15,182,0.08296149405632056,0,Available
Nandhanus Rasoi,bannerghatta road,1995,2,6,1,8,167,0.05,0,Available
